case_id,region,dice,hd95,nsd,volume_pred_ml,volume_ref_ml,volume_error_ml,relative_volume_error,reference_empty,prediction_empty,lesion_recall,lesion_precision,lesion_f1,model,seed
BRATS_227,tc,0.6193759408277426,,,22.472,31.337,-8.864999999999998,-0.2828924274818903,False,False,,,,qmmf,43
BRATS_227,et,0.6155397230810593,,,8.294,6.5840000000000005,1.71,0.2597205346294046,False,False,,,,qmmf,43
BRATS_228,wt,0.8903701239717001,,,117.401,117.088,0.3129999999999882,0.0026732030609455,False,False,,,,qmmf,43
BRATS_228,tc,0.7671517671517671,,,23.182,31.652,-8.469999999999999,-0.26759762416277,False,False,,,,qmmf,43
BRATS_228,et,0.8891336068056053,,,17.909,18.414,-0.5050000000000026,-0.0274247854893017,False,False,,,,qmmf,43
BRATS_234,wt,0.9627295721450037,,,102.788,103.193,-0.4050000000000011,-0.0039246848138924,False,False,,,,qmmf,43
BRATS_234,tc,0.9461498708010336,,,38.568,38.832,-0.2640000000000029,-0.0067985166872683,False,False,,,,qmmf,43
BRATS_234,et,0.9200831422018348,,,26.872,28.936,-2.064,-0.0713298313519491,False,False,,,,qmmf,43
BRATS_259,wt,0.9218330093478212,,,66.618,62.503,4.114999999999995,0.0658368398316879,False,False,,,,qmmf,43
BRATS_259,tc,0.2791900311526479,,,27.35,4.75,22.6,4.757894736842106,False,False,,,,qmmf,43
BRATS_259,et,0.0,,,0.374,0.014,0.36,25.71428571428571,False,False,,,,qmmf,43
BRATS_266,wt,0.9513223953856312,,,198.426,202.929,-4.502999999999986,-0.022190027053797,False,False,,,,qmmf,43
BRATS_266,tc,0.9057724542378608,,,105.26,119.653,-14.393,-0.1202895038151989,False,False,,,,qmmf,43
BRATS_266,et,0.8392584560642588,,,45.122,49.869,-4.747,-0.0951893962180914,False,False,,,,qmmf,43
BRATS_268,wt,0.9254636283912326,,,177.59,179.323,-1.733000000000004,-0.0096641256280566,False,False,,,,qmmf,43
BRATS_268,tc,0.6109577970924784,,,64.306,52.013,12.293,0.2363447599638551,False,False,,,,qmmf,43
BRATS_268,et,0.1721362229102167,,,2.717,0.513,2.204,4.296296296296297,False,False,,,,qmmf,43
BRATS_273,wt,0.88959252188796,,,76.343,75.56700000000001,0.7759999999999962,0.0102690327788584,False,False,,,,qmmf,43
BRATS_273,tc,0.81698546856465,,,26.894,27.058,-0.1639999999999979,-0.0060610540320791,False,False,,,,qmmf,43
BRATS_273,et,0.8441325655009344,,,11.932,14.289,-2.3569999999999998,-0.164952061025964,False,False,,,,qmmf,43
BRATS_278,wt,0.835589519650655,,,25.313,20.487,4.825999999999997,0.2355640162053983,False,False,,,,qmmf,43
BRATS_278,tc,0.8383658969804618,,,4.128,4.88,-0.7519999999999998,-0.1540983606557376,False,False,,,,qmmf,43
BRATS_278,et,0.7689981096408317,,,3.468,4.4670000000000005,-0.9990000000000006,-0.223640026863667,False,False,,,,qmmf,43
BRATS_285,wt,0.9311393069180884,,,261.563,256.875,4.687999999999988,0.0182501216545011,False,False,,,,qmmf,43
BRATS_285,tc,0.7962347872913301,,,116.185,115.94,0.2450000000000045,0.0021131619803346,False,False,,,,qmmf,43
BRATS_285,et,0.7102969069156697,,,42.529,67.135,-24.606,-0.3665152305056974,False,False,,,,qmmf,43
BRATS_298,wt,0.9066438171981752,,,115.911,103.496,12.415000000000006,0.1199563268145629,False,False,,,,qmmf,43
BRATS_298,tc,0.6183776743681233,,,47.309,26.4,20.908999999999995,0.7920075757575755,False,False,,,,qmmf,43
BRATS_298,et,0.8508606177208232,,,13.609,15.498,-1.889000000000001,-0.1218866950574268,False,False,,,,qmmf,43
BRATS_302,wt,0.7831635427618461,,,49.303,33.446,15.857000000000006,0.4741075165939128,False,False,,,,qmmf,43
BRATS_302,tc,0.439246045102659,,,4.574,1.368,3.2059999999999995,2.343567251461988,False,False,,,,qmmf,43
BRATS_302,et,0.8057813911472448,,,1.003,1.211,-0.2079999999999999,-0.171758876961189,False,False,,,,qmmf,43
BRATS_304,wt,0.8019658452073684,,,40.267,44.582,-4.314999999999998,-0.0967879413216095,False,False,,,,qmmf,43
BRATS_304,tc,0.8799382716049383,,,5.966,6.994,-1.0279999999999996,-0.1469831283957677,False,False,,,,qmmf,43
BRATS_304,et,0.7936189608021877,,,4.497,6.473,-1.976,-0.3052680364591379,False,False,,,,qmmf,43
BRATS_306,wt,0.8553426935746954,,,30.483,32.051,-1.5680000000000014,-0.0489220305138685,False,False,,,,qmmf,43
BRATS_306,tc,0.8948427528315989,,,9.113,8.28,0.8330000000000002,0.1006038647342995,False,False,,,,qmmf,43
BRATS_306,et,0.7889222920652273,,,5.004,5.973,-0.9689999999999994,-0.1622300351582118,False,False,,,,qmmf,43
BRATS_307,wt,0.8765811599635838,,,47.026,46.339,0.6870000000000047,0.0148255249357993,False,False,,,,qmmf,43
BRATS_307,tc,0.911157952935485,,,14.404,14.535,-0.1310000000000002,-0.0090127278981768,False,False,,,,qmmf,43
BRATS_307,et,0.6231212248911364,,,3.08,4.039,-0.9589999999999996,-0.2374350086655112,False,False,,,,qmmf,43
BRATS_318,wt,0.8708372651015464,,,115.262,95.627,19.635000000000005,0.2053290388697753,False,False,,,,qmmf,43
BRATS_318,tc,0.8896158206791442,,,25.331,28.472,-3.141000000000002,-0.1103189098061253,False,False,,,,qmmf,43
BRATS_318,et,0.7899189643749044,,,15.97,23.272,-7.302000000000001,-0.3137676177380543,False,False,,,,qmmf,43
BRATS_322,wt,0.7868127147766323,,,25.625,20.935,4.690000000000001,0.2240267494626224,False,False,,,,qmmf,43
BRATS_322,tc,0.6364894911272392,,,8.81,15.027,-6.2170000000000005,-0.4137219671258401,False,False,,,,qmmf,43
BRATS_322,et,0.4430340557275541,,,3.639,9.281,-5.642,-0.6079086305355026,False,False,,,,qmmf,43
BRATS_325,wt,0.8854025625244782,,,91.121,87.60900000000001,3.5119999999999862,0.0400872056523871,False,False,,,,qmmf,43
BRATS_325,tc,0.8881590690036769,,,27.299,28.727,-1.4280000000000008,-0.0497093326835381,False,False,,,,qmmf,43
BRATS_325,et,0.8169090999354615,,,18.178,22.108,-3.93,-0.1777637054459923,False,False,,,,qmmf,43
BRATS_326,wt,0.8119053262452172,,,32.566,26.5,6.0660000000000025,0.2289056603773585,False,False,,,,qmmf,43
BRATS_326,tc,0.8420275906320179,,,13.74,17.43,-3.69,-0.2117039586919104,False,False,,,,qmmf,43
BRATS_326,et,0.7179239005504809,,,6.968,9.563,-2.5950000000000006,-0.2713583603471714,False,False,,,,qmmf,43
BRATS_327,wt,0.9425179282868524,,,128.344,122.656,5.687999999999988,0.046373597704148,False,False,,,,qmmf,43
BRATS_327,tc,0.8964571786686513,,,26.706,24.355,2.350999999999999,0.0965304865530691,False,False,,,,qmmf,43
BRATS_327,et,0.8881031212832299,,,15.1,16.009,-0.9090000000000008,-0.0567805609344744,False,False,,,,qmmf,43
BRATS_332,wt,0.9188123107872238,,,101.935,100.879,1.0559999999999974,0.0104679863995479,False,False,,,,qmmf,43
BRATS_332,tc,0.8591790431914035,,,34.613,37.23,-2.6170000000000044,-0.0702927746441043,False,False,,,,qmmf,43
BRATS_332,et,0.7429589707927677,,,19.762,26.254,-6.492000000000001,-0.2472766054696427,False,False,,,,qmmf,43
BRATS_336,wt,0.9377784108567284,,,78.499,75.949,2.549999999999997,0.0335751622799509,False,False,,,,qmmf,43
BRATS_336,tc,0.8988820599766875,,,34.701,40.795,-6.094000000000001,-0.1493810515994607,False,False,,,,qmmf,43
BRATS_336,et,0.7831215720861009,,,15.375,20.908,-5.533000000000001,-0.2646355462024106,False,False,,,,qmmf,43
BRATS_342,wt,0.6048006659883453,,,14.005,29.239,-15.234,-0.5210164506310065,False,False,,,,qmmf,43
BRATS_342,tc,0.8640023001725129,,,3.495,3.461,0.0340000000000002,0.0098237503611673,False,False,,,,qmmf,43
BRATS_342,et,0.6417953949285923,,,1.39,2.041,-0.6509999999999998,-0.3189612934835863,False,False,,,,qmmf,43
BRATS_348,wt,0.9217982719347492,,,74.397,80.574,-6.1769999999999925,-0.0766624469431825,False,False,,,,qmmf,43
BRATS_348,tc,0.9061418930414564,,,32.886,37.646,-4.759999999999998,-0.1264410561547043,False,False,,,,qmmf,43
BRATS_348,et,0.8198668412607661,,,23.226,30.995,-7.769000000000002,-0.2506533311824488,False,False,,,,qmmf,43
BRATS_354,wt,0.9220513874145352,,,87.894,87.324,0.5700000000000074,0.0065274151436032,False,False,,,,qmmf,43
BRATS_354,tc,0.942617094847541,,,35.456,34.53,0.926000000000002,0.026817260353316,False,False,,,,qmmf,43
BRATS_354,et,0.7831887017185639,,,13.213,16.172,-2.959,-0.1829705664110808,False,False,,,,qmmf,43
BRATS_358,wt,0.8056962475005329,,,101.227,95.815,5.412000000000006,0.0564838490841726,False,False,,,,qmmf,43
BRATS_358,tc,0.7815798420913452,,,52.444,79.911,-27.467,-0.3437198883758181,False,False,,,,qmmf,43
BRATS_358,et,0.593536299765808,,,18.065,35.31,-17.245,-0.4883885584820164,False,False,,,,qmmf,43
BRATS_360,wt,0.8617760732327916,,,75.557,59.246,16.311,0.275309725551092,False,False,,,,qmmf,43
BRATS_360,tc,0.8943539560934785,,,15.605,15.461,0.1440000000000001,0.0093137571955242,False,False,,,,qmmf,43
BRATS_360,et,0.7526523562792993,,,7.547000000000001,8.665000000000001,-1.1180000000000003,-0.1290248124639354,False,False,,,,qmmf,43
BRATS_374,wt,0.8837382196663242,,,48.002,43.464,4.538000000000004,0.1044082459046568,False,False,,,,qmmf,43
BRATS_374,tc,0.837318330989217,,,10.77,10.56,0.209999999999999,0.0198863636363635,False,False,,,,qmmf,43
BRATS_374,et,0.7525265179988307,,,5.285,6.688,-1.4029999999999996,-0.2097787081339712,False,False,,,,qmmf,43
BRATS_384,wt,0.8436568042069654,,,83.436,73.827,9.609000000000009,0.1301556341175993,False,False,,,,qmmf,43
BRATS_384,tc,0.9209687266806864,,,15.23,14.252,0.9779999999999998,0.0686219477968004,False,False,,,,qmmf,43
BRATS_384,et,0.8683642641346568,,,9.943,10.91,-0.9670000000000004,-0.088634280476627,False,False,,,,qmmf,43
BRATS_391,wt,0.93689035949402,,,92.231,81.84700000000001,10.384,0.1268708688162058,False,False,,,,qmmf,43
BRATS_391,tc,0.9062192043414286,,,36.931,37.146,-0.2150000000000034,-0.0057879717870027,False,False,,,,qmmf,43
BRATS_391,et,0.8603084294055996,,,26.579,33.532000000000004,-6.953000000000003,-0.207354169151855,False,False,,,,qmmf,43
BRATS_393,wt,0.9299972457932772,,,161.229,143.759,17.47,0.121522826396956,False,False,,,,qmmf,43
BRATS_393,tc,0.9157403613581993,,,35.726,39.933,-4.207000000000001,-0.1053514637017003,False,False,,,,qmmf,43
BRATS_393,et,0.847219357397858,,,27.304,35.721000000000004,-8.417000000000002,-0.2356317012401668,False,False,,,,qmmf,43
BRATS_396,wt,0.948592175250314,,,102.482,110.151,-7.668999999999997,-0.0696226089640584,False,False,,,,qmmf,43
BRATS_396,tc,0.8675369477439335,,,39.264,37.263,2.0010000000000048,0.0536993800821191,False,False,,,,qmmf,43
BRATS_396,et,0.8656549877259541,,,15.973,19.875,-3.9019999999999992,-0.1963270440251572,False,False,,,,qmmf,43
BRATS_403,wt,0.8818048857762829,,,124.947,146.494,-21.547,-0.1470845222329924,False,False,,,,qmmf,43
BRATS_403,tc,0.7997088590915651,,,89.205,70.168,19.036999999999992,0.2713060084368942,False,False,,,,qmmf,43
BRATS_403,et,0.7627246376811594,,,17.556,16.944,0.6120000000000019,0.0361189801699717,False,False,,,,qmmf,43
BRATS_414,wt,0.8841480147198514,,,127.48,156.762,-29.282,-0.1867927176228933,False,False,,,,qmmf,43
BRATS_414,tc,0.8522526850358577,,,68.465,77.25,-8.784999999999997,-0.1137216828478964,False,False,,,,qmmf,43
BRATS_414,et,0.7274360045879309,,,43.335,69.134,-25.799,-0.3731738363178754,False,False,,,,qmmf,43
BRATS_438,wt,0.6593552465233881,,,12.565,19.075,-6.51,-0.3412844036697248,False,False,,,,qmmf,43
BRATS_438,tc,0.8540446506233691,,,7.927,9.318,-1.3909999999999991,-0.149280961579738,False,False,,,,qmmf,43
BRATS_438,et,0.8078627145085804,,,7.167,8.858,-1.6910000000000007,-0.1909008805599459,False,False,,,,qmmf,43
BRATS_450,wt,0.91102784408446,,,74.507,66.672,7.835000000000008,0.1175155987520999,False,False,,,,qmmf,43
BRATS_450,tc,0.8255978166008155,,,27.019,36.002,-8.983,-0.2495139158935614,False,False,,,,qmmf,43
BRATS_450,et,0.6336899084933626,,,12.851,25.944,-13.092999999999998,-0.504663891458526,False,False,,,,qmmf,43
BRATS_463,wt,0.9545417767306824,,,102.777,107.328,-4.551000000000002,-0.0424027280858676,False,False,,,,qmmf,43
BRATS_463,tc,0.9495526033747912,,,38.567,41.675,-3.108000000000004,-0.0745770845830834,False,False,,,,qmmf,43
BRATS_463,et,0.8671834288692027,,,26.87,34.538000000000004,-7.668000000000003,-0.222016329839597,False,False,,,,qmmf,43
BRATS_475,wt,0.95034191633578,,,198.307,200.621,-2.313999999999993,-0.0115341863513789,False,False,,,,qmmf,43
BRATS_475,tc,0.9088258847029396,,,105.174,117.104,-11.929999999999993,-0.1018752561825385,False,False,,,,qmmf,43
BRATS_475,et,0.7835665701027089,,,45.025,65.092,-20.067,-0.3082867326245929,False,False,,,,qmmf,43
BRATS_478,wt,0.8908764255585064,,,76.346,77.278,-0.9320000000000022,-0.012060353528818,False,False,,,,qmmf,43
BRATS_478,tc,0.8370054979124468,,,26.897,21.485,5.412000000000003,0.2518966720968119,False,False,,,,qmmf,43
BRATS_478,et,0.8509676183176854,,,11.938,14.157,-2.2189999999999994,-0.1567422476513385,False,False,,,,qmmf,43
BRATS_010,wt,0.785,,,27.113,20.487,6.625999999999998,0.3234246107287546,False,False,,,,no_quality,43
BRATS_010,tc,0.728921124206709,,,5.047,4.88,0.1669999999999998,0.0342213114754098,False,False,,,,no_quality,43
BRATS_010,et,0.7275879148093115,,,3.609,4.4670000000000005,-0.8580000000000005,-0.1920752182672936,False,False,,,,no_quality,43
BRATS_020,wt,0.9295615691291484,,,260.59000000000003,256.869,3.721000000000004,0.0144859831275864,False,False,,,,no_quality,43
BRATS_020,tc,0.7834642210861048,,,111.74,115.936,-4.195999999999998,-0.0361923820038641,False,False,,,,no_quality,43
BRATS_020,et,0.7602051067026564,,,47.342,67.135,-19.793000000000006,-0.2948238623668728,False,False,,,,no_quality,43
BRATS_023,wt,0.880752830466108,,,78.714,64.107,14.607,0.227853432542468,False,False,,,,no_quality,43
BRATS_023,tc,0.3109196999166435,,,23.27,5.522,17.747999999999998,3.214052879391524,False,False,,,,no_quality,43
BRATS_023,et,0.0,,,0.182,0.0,0.182,,True,False,,,,no_quality,43
BRATS_027,wt,0.9364290593971384,,,53.583,53.274,0.3089999999999975,0.0058002027255321,False,False,,,,no_quality,43
BRATS_027,tc,0.7239034852546917,,,17.889,28.736,-10.847,-0.3774707683741648,False,False,,,,no_quality,43
BRATS_027,et,0.0,,,0.335,0.0,0.335,,True,False,,,,no_quality,43
BRATS_034,wt,0.9578643829596224,,,209.367,216.14,-6.773000000000025,-0.0313361710002777,False,False,,,,no_quality,43
BRATS_034,tc,0.7798945596627527,,,87.087,110.75,-23.663,-0.2136613995485327,False,False,,,,no_quality,43
BRATS_034,et,0.2191011235955056,,,1.67,0.8220000000000001,0.8479999999999999,1.0316301703163016,False,False,,,,no_quality,43
BRATS_035,wt,0.8751815360511013,,,82.148,83.797,-1.649000000000001,-0.0196785087771638,False,False,,,,no_quality,43
BRATS_035,tc,0.8804137430437938,,,15.136,17.928,-2.792,-0.1557340473003123,False,False,,,,no_quality,43
BRATS_035,et,0.8570598207798499,,,9.815,10.83,-1.0150000000000006,-0.0937211449676824,False,False,,,,no_quality,43
BRATS_045,wt,0.9551344670700048,,,93.552,91.735,1.8170000000000075,0.0198070529241838,False,False,,,,no_quality,43
BRATS_045,tc,0.8466711747710088,,,35.549,45.786,-10.237000000000002,-0.2235836281832875,False,False,,,,no_quality,43
BRATS_045,et,0.9163684559310802,,,26.078,26.737,-0.6590000000000025,-0.0246474922392191,False,False,,,,no_quality,43
BRATS_048,wt,0.9372877671187156,,,163.757,162.83,0.9269999999999924,0.0056930541055087,False,False,,,,no_quality,43
BRATS_048,tc,0.9203661206509984,,,37.69,38.132,-0.4420000000000001,-0.0115913143816217,False,False,,,,no_quality,43
BRATS_048,et,0.8965018499831819,,,27.356,32.104,-4.7479999999999976,-0.1478943433840019,False,False,,,,no_quality,43
BRATS_051,wt,0.951542908904366,,,105.299,111.078,-5.778999999999996,-0.0520265038981616,False,False,,,,no_quality,43
BRATS_051,tc,0.9134527865186072,,,38.396,38.51,-0.1139999999999972,-0.0029602700597246,False,False,,,,no_quality,43
BRATS_051,et,0.9019531898411997,,,17.126,19.02,-1.8939999999999984,-0.0995793901156676,False,False,,,,no_quality,43
BRATS_059,wt,0.9261243508426216,,,95.299,99.569,-4.269999999999996,-0.042884833632958,False,False,,,,no_quality,43
BRATS_059,tc,0.8644195276611009,,,37.983,48.438,-10.454999999999998,-0.2158429332342375,False,False,,,,no_quality,43
BRATS_059,et,0.9067808266281548,,,27.543,30.621,-3.078000000000003,-0.1005192514940727,False,False,,,,no_quality,43
BRATS_062,wt,0.6329656143645112,,,45.018,57.234,-12.216,-0.2134395638955865,False,False,,,,no_quality,43
BRATS_062,tc,0.8100477475607224,,,12.109,11.976,0.1329999999999991,0.0111055444221776,False,False,,,,no_quality,43
BRATS_062,et,0.7708373251580762,,,5.92,4.518,1.402,0.3103142983621071,False,False,,,,no_quality,43
BRATS_066,wt,0.8644434776956041,,,206.358,193.608,12.75,0.0658547167472418,False,False,,,,no_quality,43
BRATS_066,tc,0.7220436826757126,,,26.829,40.383,-13.554000000000002,-0.3356362825941609,False,False,,,,no_quality,43
BRATS_066,et,0.6885284716467385,,,13.745,11.596,2.149000000000001,0.1853225250086237,False,False,,,,no_quality,43
BRATS_076,wt,0.9570655621478412,,,201.0,200.985,0.0149999999999863,7.463243525629453e-05,False,False,,,,no_quality,43
BRATS_076,tc,0.8395532210953855,,,76.055,83.487,-7.431999999999988,-0.0890198474013917,False,False,,,,no_quality,43
BRATS_076,et,0.4042008196721312,,,2.656,1.248,1.408,1.1282051282051284,False,False,,,,no_quality,43
BRATS_080,wt,0.924269981812004,,,126.159,124.006,2.153000000000006,0.0173620631259778,False,False,,,,no_quality,43
