model,seed,case_id,group_id,subset,macro_dice
no_quality,44,BRATS_062,sg_d94777b27d97ed81,t1ce+flair,0.6321782546611053
no_quality,44,BRATS_062,sg_d94777b27d97ed81,t1ce+t2,0.6310609578724738
no_quality,44,BRATS_062,sg_d94777b27d97ed81,t1ce+t2+flair,0.6989377062759038
no_quality,44,BRATS_062,sg_d94777b27d97ed81,t2,0.31826487667289216
no_quality,44,BRATS_062,sg_d94777b27d97ed81,t2+flair,0.5234668936138972
no_quality,44,BRATS_144,sg_eba0e4eedce19b2a,flair,0.5751896349589011
no_quality,44,BRATS_144,sg_eba0e4eedce19b2a,t1,0.039420307190441144
no_quality,44,BRATS_144,sg_eba0e4eedce19b2a,t1+flair,0.5924172672045702
no_quality,44,BRATS_144,sg_eba0e4eedce19b2a,t1+t1ce,0.538315219906032
no_quality,44,BRATS_144,sg_eba0e4eedce19b2a,t1+t1ce+flair,0.7329364129363561
no_quality,44,BRATS_144,sg_eba0e4eedce19b2a,t1+t1ce+t2,0.701273112841993
no_quality,44,BRATS_144,sg_eba0e4eedce19b2a,t1+t1ce+t2+flair,0.7313571219761569
no_quality,44,BRATS_144,sg_eba0e4eedce19b2a,t1+t2,0.5564552655964788
no_quality,44,BRATS_144,sg_eba0e4eedce19b2a,t1+t2+flair,0.5943215412929815
no_quality,44,BRATS_144,sg_eba0e4eedce19b2a,t1ce,0.5070256420558091
no_quality,44,BRATS_144,sg_eba0e4eedce19b2a,t1ce+flair,0.7139843348130183
no_quality,44,BRATS_144,sg_eba0e4eedce19b2a,t1ce+t2,0.66833126670603
no_quality,44,BRATS_144,sg_eba0e4eedce19b2a,t1ce+t2+flair,0.7090055227028266
no_quality,44,BRATS_144,sg_eba0e4eedce19b2a,t2,0.4919056779503432
no_quality,44,BRATS_144,sg_eba0e4eedce19b2a,t2+flair,0.5598515520034916
no_quality,44,BRATS_327,sg_edd8bce225d29352,flair,0.5737682976920944
no_quality,44,BRATS_327,sg_edd8bce225d29352,t1,0.48304122797687227
no_quality,44,BRATS_327,sg_edd8bce225d29352,t1+flair,0.588397461900256
no_quality,44,BRATS_327,sg_edd8bce225d29352,t1+t1ce,0.8432403296902566
no_quality,44,BRATS_327,sg_edd8bce225d29352,t1+t1ce+flair,0.9272524072730338
no_quality,44,BRATS_327,sg_edd8bce225d29352,t1+t1ce+t2,0.9172700854156745
no_quality,44,BRATS_327,sg_edd8bce225d29352,t1+t1ce+t2+flair,0.9343065946306014
no_quality,44,BRATS_327,sg_edd8bce225d29352,t1+t2,0.6576680182078715
no_quality,44,BRATS_327,sg_edd8bce225d29352,t1+t2+flair,0.630035513884413
no_quality,44,BRATS_327,sg_edd8bce225d29352,t1ce,0.8521122091074346
no_quality,44,BRATS_327,sg_edd8bce225d29352,t1ce+flair,0.9250642338295157
no_quality,44,BRATS_327,sg_edd8bce225d29352,t1ce+t2,0.9182989777104109
no_quality,44,BRATS_327,sg_edd8bce225d29352,t1ce+t2+flair,0.9314948295424479
no_quality,44,BRATS_327,sg_edd8bce225d29352,t2,0.5811989640135823
no_quality,44,BRATS_327,sg_edd8bce225d29352,t2+flair,0.6100987719247574
no_quality,44,BRATS_414,sg_f05f74ccf0cb9cd0,flair,0.6821261641214752
no_quality,44,BRATS_414,sg_f05f74ccf0cb9cd0,t1,0.5486567167283031
no_quality,44,BRATS_414,sg_f05f74ccf0cb9cd0,t1+flair,0.7402382906955917
no_quality,44,BRATS_414,sg_f05f74ccf0cb9cd0,t1+t1ce,0.8213284579053394
no_quality,44,BRATS_414,sg_f05f74ccf0cb9cd0,t1+t1ce+flair,0.843274417738055
no_quality,44,BRATS_414,sg_f05f74ccf0cb9cd0,t1+t1ce+t2,0.8492469584368538
no_quality,44,BRATS_414,sg_f05f74ccf0cb9cd0,t1+t1ce+t2+flair,0.849629270102402
no_quality,44,BRATS_414,sg_f05f74ccf0cb9cd0,t1+t2,0.770610912995607
no_quality,44,BRATS_414,sg_f05f74ccf0cb9cd0,t1+t2+flair,0.7696710030207757
no_quality,44,BRATS_414,sg_f05f74ccf0cb9cd0,t1ce,0.8199062433469698
no_quality,44,BRATS_414,sg_f05f74ccf0cb9cd0,t1ce+flair,0.8401909996207345
no_quality,44,BRATS_414,sg_f05f74ccf0cb9cd0,t1ce+t2,0.8561222261929498
no_quality,44,BRATS_414,sg_f05f74ccf0cb9cd0,t1ce+t2+flair,0.8477081085304934
no_quality,44,BRATS_414,sg_f05f74ccf0cb9cd0,t2,0.7347283414869192
no_quality,44,BRATS_414,sg_f05f74ccf0cb9cd0,t2+flair,0.7104715326056411
no_quality,44,BRATS_119,sg_f0dec3098c35e293,flair,0.4709558372480884
no_quality,44,BRATS_119,sg_f0dec3098c35e293,t1,0.18966630567302536
no_quality,44,BRATS_119,sg_f0dec3098c35e293,t1+flair,0.5325343463628845
no_quality,44,BRATS_119,sg_f0dec3098c35e293,t1+t1ce,0.43799278190623775
no_quality,44,BRATS_119,sg_f0dec3098c35e293,t1+t1ce+flair,0.6606560673649428
no_quality,44,BRATS_119,sg_f0dec3098c35e293,t1+t1ce+t2,0.6376564015011178
no_quality,44,BRATS_119,sg_f0dec3098c35e293,t1+t1ce+t2+flair,0.6783919509000725
no_quality,44,BRATS_119,sg_f0dec3098c35e293,t1+t2,0.4872069954548089
no_quality,44,BRATS_119,sg_f0dec3098c35e293,t1+t2+flair,0.5673054809450351
no_quality,44,BRATS_119,sg_f0dec3098c35e293,t1ce,0.35391818349829157
no_quality,44,BRATS_119,sg_f0dec3098c35e293,t1ce+flair,0.6284691923783744
no_quality,44,BRATS_119,sg_f0dec3098c35e293,t1ce+t2,0.6171720946569571
no_quality,44,BRATS_119,sg_f0dec3098c35e293,t1ce+t2+flair,0.6512353024731777
no_quality,44,BRATS_119,sg_f0dec3098c35e293,t2,0.43839409981859906
no_quality,44,BRATS_119,sg_f0dec3098c35e293,t2+flair,0.5207533942245898
no_quality,44,BRATS_391,sg_f68c66cac443ae9a,flair,0.7248033229952012
no_quality,44,BRATS_391,sg_f68c66cac443ae9a,t1,0.44671372624099615
no_quality,44,BRATS_391,sg_f68c66cac443ae9a,t1+flair,0.7607038012924029
no_quality,44,BRATS_391,sg_f68c66cac443ae9a,t1+t1ce,0.8518429291015824
no_quality,44,BRATS_391,sg_f68c66cac443ae9a,t1+t1ce+flair,0.9071981935194183
no_quality,44,BRATS_391,sg_f68c66cac443ae9a,t1+t1ce+t2,0.8988780770997732
no_quality,44,BRATS_391,sg_f68c66cac443ae9a,t1+t1ce+t2+flair,0.9193884725489404
no_quality,44,BRATS_391,sg_f68c66cac443ae9a,t1+t2,0.7132879644298175
no_quality,44,BRATS_391,sg_f68c66cac443ae9a,t1+t2+flair,0.7934436214957067
no_quality,44,BRATS_391,sg_f68c66cac443ae9a,t1ce,0.8323523311109939
no_quality,44,BRATS_391,sg_f68c66cac443ae9a,t1ce+flair,0.9070801330621284
no_quality,44,BRATS_391,sg_f68c66cac443ae9a,t1ce+t2,0.8982799869713274
no_quality,44,BRATS_391,sg_f68c66cac443ae9a,t1ce+t2+flair,0.9199553395006279
no_quality,44,BRATS_391,sg_f68c66cac443ae9a,t2,0.6411785138628415
no_quality,44,BRATS_391,sg_f68c66cac443ae9a,t2+flair,0.7509308368537974
hemis,42,BRATS_160,sg_01ac2338604cf8bc,flair,0.48309821625124805
hemis,42,BRATS_160,sg_01ac2338604cf8bc,t1,0.3407890643333675
hemis,42,BRATS_160,sg_01ac2338604cf8bc,t1+flair,0.5784179866353706
hemis,42,BRATS_160,sg_01ac2338604cf8bc,t1+t1ce,0.6682179854645623
hemis,42,BRATS_160,sg_01ac2338604cf8bc,t1+t1ce+flair,0.6755517110757854
hemis,42,BRATS_160,sg_01ac2338604cf8bc,t1+t1ce+t2,0.6424097307826034
hemis,42,BRATS_160,sg_01ac2338604cf8bc,t1+t1ce+t2+flair,0.6623640569820195
hemis,42,BRATS_160,sg_01ac2338604cf8bc,t1+t2,0.43529264949886165
hemis,42,BRATS_160,sg_01ac2338604cf8bc,t1+t2+flair,0.5717436152734785
hemis,42,BRATS_160,sg_01ac2338604cf8bc,t1ce,0.666288763869502
hemis,42,BRATS_160,sg_01ac2338604cf8bc,t1ce+flair,0.645343213143038
hemis,42,BRATS_160,sg_01ac2338604cf8bc,t1ce+t2,0.5951081353207165
hemis,42,BRATS_160,sg_01ac2338604cf8bc,t1ce+t2+flair,0.6306091167633275
hemis,42,BRATS_160,sg_01ac2338604cf8bc,t2,0.13384669809533936
hemis,42,BRATS_160,sg_01ac2338604cf8bc,t2+flair,0.3892056419799393
hemis,42,BRATS_403,sg_09e69c148337e6f2,flair,0.4869777648768496
hemis,42,BRATS_403,sg_09e69c148337e6f2,t1,0.43435942580909037
hemis,42,BRATS_403,sg_09e69c148337e6f2,t1+flair,0.46499319849484405
hemis,42,BRATS_403,sg_09e69c148337e6f2,t1+t1ce,0.6624822113653764
hemis,42,BRATS_403,sg_09e69c148337e6f2,t1+t1ce+flair,0.705818809407365
hemis,42,BRATS_403,sg_09e69c148337e6f2,t1+t1ce+t2,0.7557137722650543
hemis,42,BRATS_403,sg_09e69c148337e6f2,t1+t1ce+t2+flair,0.7396082405508174
hemis,42,BRATS_403,sg_09e69c148337e6f2,t1+t2,0.5906176725730622
hemis,42,BRATS_403,sg_09e69c148337e6f2,t1+t2+flair,0.6309090106911829
hemis,42,BRATS_403,sg_09e69c148337e6f2,t1ce,0.6062195043919614
hemis,42,BRATS_403,sg_09e69c148337e6f2,t1ce+flair,0.7063084315826229
hemis,42,BRATS_403,sg_09e69c148337e6f2,t1ce+t2,0.7416884436990507
hemis,42,BRATS_403,sg_09e69c148337e6f2,t1ce+t2+flair,0.7235453550778491
hemis,42,BRATS_403,sg_09e69c148337e6f2,t2,0.5851706911950482
hemis,42,BRATS_403,sg_09e69c148337e6f2,t2+flair,0.6165422608916343
hemis,42,BRATS_302,sg_155b562e5b5b19e2,flair,0.15945364550556418
hemis,42,BRATS_302,sg_155b562e5b5b19e2,t1,0.18268727581476582
hemis,42,BRATS_302,sg_155b562e5b5b19e2,t1+flair,0.13756798452605065
hemis,42,BRATS_302,sg_155b562e5b5b19e2,t1+t1ce,0.11616453656896658
hemis,42,BRATS_302,sg_155b562e5b5b19e2,t1+t1ce+flair,0.248430570951458
hemis,42,BRATS_302,sg_155b562e5b5b19e2,t1+t1ce+t2,0.5382316377761246
hemis,42,BRATS_302,sg_155b562e5b5b19e2,t1+t1ce+t2+flair,0.605914156457516
hemis,42,BRATS_302,sg_155b562e5b5b19e2,t1+t2,0.29456265631899464
hemis,42,BRATS_302,sg_155b562e5b5b19e2,t1+t2+flair,0.3187201963572542
hemis,42,BRATS_302,sg_155b562e5b5b19e2,t1ce,0.2266201526241808
hemis,42,BRATS_302,sg_155b562e5b5b19e2,t1ce+flair,0.22105271495993706
hemis,42,BRATS_302,sg_155b562e5b5b19e2,t1ce+t2,0.4681663978771868
hemis,42,BRATS_302,sg_155b562e5b5b19e2,t1ce+t2+flair,0.4969459516467998
hemis,42,BRATS_302,sg_155b562e5b5b19e2,t2,0.13965523731830135
hemis,42,BRATS_302,sg_155b562e5b5b19e2,t2+flair,0.2830234193874995
hemis,42,BRATS_116,sg_208587454a785b38,flair,0.5185857260539802
hemis,42,BRATS_116,sg_208587454a785b38,t1,0.4073928036685113
hemis,42,BRATS_116,sg_208587454a785b38,t1+flair,0.5052133451167679
hemis,42,BRATS_116,sg_208587454a785b38,t1+t1ce,0.37110318847896523
hemis,42,BRATS_116,sg_208587454a785b38,t1+t1ce+flair,0.5350301081409102
hemis,42,BRATS_116,sg_208587454a785b38,t1+t1ce+t2,0.5233668042561098
hemis,42,BRATS_116,sg_208587454a785b38,t1+t1ce+t2+flair,0.5610051182738701
hemis,42,BRATS_116,sg_208587454a785b38,t1+t2,0.46945036712136706
hemis,42,BRATS_116,sg_208587454a785b38,t1+t2+flair,0.5284562781915078
hemis,42,BRATS_116,sg_208587454a785b38,t1ce,0.4540522591207348
hemis,42,BRATS_116,sg_208587454a785b38,t1ce+flair,0.5503121997492046
hemis,42,BRATS_116,sg_208587454a785b38,t1ce+t2,0.5443993791006078
hemis,42,BRATS_116,sg_208587454a785b38,t1ce+t2+flair,0.5603535382905902
hemis,42,BRATS_116,sg_208587454a785b38,t2,0.40238497372319243
hemis,42,BRATS_116,sg_208587454a785b38,t2+flair,0.5377982535990593
hemis,42,BRATS_143,sg_2765272d3a548d1a,flair,0.4980071467352274
hemis,42,BRATS_143,sg_2765272d3a548d1a,t1,0.535067834455463
hemis,42,BRATS_143,sg_2765272d3a548d1a,t1+flair,0.5730249038940826
hemis,42,BRATS_143,sg_2765272d3a548d1a,t1+t1ce,0.5804878568267339
hemis,42,BRATS_143,sg_2765272d3a548d1a,t1+t1ce+flair,0.6412119032655859
hemis,42,BRATS_143,sg_2765272d3a548d1a,t1+t1ce+t2,0.64776962337382
hemis,42,BRATS_143,sg_2765272d3a548d1a,t1+t1ce+t2+flair,0.6407517044052237
hemis,42,BRATS_143,sg_2765272d3a548d1a,t1+t2,0.588416230411637
hemis,42,BRATS_143,sg_2765272d3a548d1a,t1+t2+flair,0.5950665403634227
hemis,42,BRATS_143,sg_2765272d3a548d1a,t1ce,0.6079135219913087
hemis,42,BRATS_143,sg_2765272d3a548d1a,t1ce+flair,0.6281253557505152
hemis,42,BRATS_143,sg_2765272d3a548d1a,t1ce+t2,0.6691904044343335
hemis,42,BRATS_143,sg_2765272d3a548d1a,t1ce+t2+flair,0.6332831896402596
hemis,42,BRATS_143,sg_2765272d3a548d1a,t2,0.5614935240509643
hemis,42,BRATS_143,sg_2765272d3a548d1a,t2+flair,0.5778376121151629
hemis,42,BRATS_076,sg_307d026dc8f7f6a2,flair,0.5277110350983737
hemis,42,BRATS_076,sg_307d026dc8f7f6a2,t1,0.489755378417645
hemis,42,BRATS_076,sg_307d026dc8f7f6a2,t1+flair,0.5436320934747239
hemis,42,BRATS_076,sg_307d026dc8f7f6a2,t1+t1ce,0.5154722912418449
hemis,42,BRATS_076,sg_307d026dc8f7f6a2,t1+t1ce+flair,0.5632969117172595
hemis,42,BRATS_076,sg_307d026dc8f7f6a2,t1+t1ce+t2,0.5966481547289335
hemis,42,BRATS_076,sg_307d026dc8f7f6a2,t1+t1ce+t2+flair,0.5834365488469012
hemis,42,BRATS_076,sg_307d026dc8f7f6a2,t1+t2,0.5675999659778973
hemis,42,BRATS_076,sg_307d026dc8f7f6a2,t1+t2+flair,0.5611271892929001
hemis,42,BRATS_076,sg_307d026dc8f7f6a2,t1ce,0.5178392548326954
hemis,42,BRATS_076,sg_307d026dc8f7f6a2,t1ce+flair,0.5645436066687404
hemis,42,BRATS_076,sg_307d026dc8f7f6a2,t1ce+t2,0.596336407273282
hemis,42,BRATS_076,sg_307d026dc8f7f6a2,t1ce+t2+flair,0.574094087324344
hemis,42,BRATS_076,sg_307d026dc8f7f6a2,t2,0.5443395012194411
hemis,42,BRATS_076,sg_307d026dc8f7f6a2,t2+flair,0.5530781215215208
hemis,42,BRATS_325,sg_310e9599bf94bf9b,flair,0.5628552228021694
hemis,42,BRATS_325,sg_310e9599bf94bf9b,t1,0.2350658827853793
hemis,42,BRATS_325,sg_310e9599bf94bf9b,t1+flair,0.5785410812978836
hemis,42,BRATS_325,sg_310e9599bf94bf9b,t1+t1ce,0.6149139482555829
hemis,42,BRATS_325,sg_310e9599bf94bf9b,t1+t1ce+flair,0.7571964546471994
hemis,42,BRATS_325,sg_310e9599bf94bf9b,t1+t1ce+t2,0.8135867930835087
hemis,42,BRATS_325,sg_310e9599bf94bf9b,t1+t1ce+t2+flair,0.7819475533435615
hemis,42,BRATS_325,sg_310e9599bf94bf9b,t1+t2,0.524442153943958
hemis,42,BRATS_325,sg_310e9599bf94bf9b,t1+t2+flair,0.6280098637333946
hemis,42,BRATS_325,sg_310e9599bf94bf9b,t1ce,0.45324691022321245
hemis,42,BRATS_325,sg_310e9599bf94bf9b,t1ce+flair,0.7165070486234514
hemis,42,BRATS_325,sg_310e9599bf94bf9b,t1ce+t2,0.8043322428568666
hemis,42,BRATS_325,sg_310e9599bf94bf9b,t1ce+t2+flair,0.75262937353302
hemis,42,BRATS_325,sg_310e9599bf94bf9b,t2,0.5284617877840265
hemis,42,BRATS_325,sg_310e9599bf94bf9b,t2+flair,0.5811817840697425
hemis,42,BRATS_393,sg_33055ac40922cca6,flair,0.5920711152955457
hemis,42,BRATS_393,sg_33055ac40922cca6,t1,0.2851076926046654
hemis,42,BRATS_393,sg_33055ac40922cca6,t1+flair,0.5678622693688989
hemis,42,BRATS_393,sg_33055ac40922cca6,t1+t1ce,0.6457797434437581
hemis,42,BRATS_393,sg_33055ac40922cca6,t1+t1ce+flair,0.8163985078089739
hemis,42,BRATS_393,sg_33055ac40922cca6,t1+t1ce+t2,0.8386579314978747
hemis,42,BRATS_393,sg_33055ac40922cca6,t1+t1ce+t2+flair,0.8347804190679057
hemis,42,BRATS_393,sg_33055ac40922cca6,t1+t2,0.6478770792403782
hemis,42,BRATS_393,sg_33055ac40922cca6,t1+t2+flair,0.661406590403264
hemis,42,BRATS_393,sg_33055ac40922cca6,t1ce,0.6942620734647003
hemis,42,BRATS_393,sg_33055ac40922cca6,t1ce+flair,0.8007947013797194
hemis,42,BRATS_393,sg_33055ac40922cca6,t1ce+t2,0.8426806890939985
hemis,42,BRATS_393,sg_33055ac40922cca6,t1ce+t2+flair,0.8025818479953885
hemis,42,BRATS_393,sg_33055ac40922cca6,t2,0.5740333748648991
hemis,42,BRATS_393,sg_33055ac40922cca6,t2+flair,0.6106217503610788
hemis,42,BRATS_234,sg_332e12d666debe62,flair,0.6458541835853434
hemis,42,BRATS_234,sg_332e12d666debe62,t1,0.37902230113386715
hemis,42,BRATS_234,sg_332e12d666debe62,t1+flair,0.5335012775547157
hemis,42,BRATS_234,sg_332e12d666debe62,t1+t1ce,0.7727469254931686
hemis,42,BRATS_234,sg_332e12d666debe62,t1+t1ce+flair,0.8260287867191002
hemis,42,BRATS_234,sg_332e12d666debe62,t1+t1ce+t2,0.8696021885118892
hemis,42,BRATS_234,sg_332e12d666debe62,t1+t1ce+t2+flair,0.8561817894603578
hemis,42,BRATS_234,sg_332e12d666debe62,t1+t2,0.5869245004889315
hemis,42,BRATS_234,sg_332e12d666debe62,t1+t2+flair,0.5590543272670251
hemis,42,BRATS_234,sg_332e12d666debe62,t1ce,0.7818609972470147
hemis,42,BRATS_234,sg_332e12d666debe62,t1ce+flair,0.7979439055325847
hemis,42,BRATS_234,sg_332e12d666debe62,t1ce+t2,0.8799590303745081
hemis,42,BRATS_234,sg_332e12d666debe62,t1ce+t2+flair,0.8290516641522997
hemis,42,BRATS_234,sg_332e12d666debe62,t2,0.5243555278776427
hemis,42,BRATS_234,sg_332e12d666debe62,t2+flair,0.6146837619999453
hemis,42,BRATS_322,sg_3e3be46d07dde9ba,flair,0.45998706647853593
hemis,42,BRATS_322,sg_3e3be46d07dde9ba,t1,0.17104070630484802
hemis,42,BRATS_322,sg_3e3be46d07dde9ba,t1+flair,0.384846026961229
hemis,42,BRATS_322,sg_3e3be46d07dde9ba,t1+t1ce,0.3665216493016858
hemis,42,BRATS_322,sg_3e3be46d07dde9ba,t1+t1ce+flair,0.4359782338580694
hemis,42,BRATS_322,sg_3e3be46d07dde9ba,t1+t1ce+t2,0.5697244257041914
hemis,42,BRATS_322,sg_3e3be46d07dde9ba,t1+t1ce+t2+flair,0.556011601344501
hemis,42,BRATS_322,sg_3e3be46d07dde9ba,t1+t2,0.2993842556954372
hemis,42,BRATS_322,sg_3e3be46d07dde9ba,t1+t2+flair,0.43161719489605116
hemis,42,BRATS_322,sg_3e3be46d07dde9ba,t1ce,0.41769439006897185
hemis,42,BRATS_322,sg_3e3be46d07dde9ba,t1ce+flair,0.4598431870432405
hemis,42,BRATS_322,sg_3e3be46d07dde9ba,t1ce+t2,0.5583976260304649
hemis,42,BRATS_322,sg_3e3be46d07dde9ba,t1ce+t2+flair,0.5641642454248176
hemis,42,BRATS_322,sg_3e3be46d07dde9ba,t2,0.1981340730296999
hemis,42,BRATS_322,sg_3e3be46d07dde9ba,t2+flair,0.35286142887584654
hemis,42,BRATS_285,sg_3ffd0110fd8c70a1,flair,0.2608189454003544
hemis,42,BRATS_285,sg_3ffd0110fd8c70a1,t1,0.3623669468373809
hemis,42,BRATS_285,sg_3ffd0110fd8c70a1,t1+flair,0.5381240020630963
hemis,42,BRATS_285,sg_3ffd0110fd8c70a1,t1+t1ce,0.5857893062097971
hemis,42,BRATS_285,sg_3ffd0110fd8c70a1,t1+t1ce+flair,0.7257168019203594
hemis,42,BRATS_285,sg_3ffd0110fd8c70a1,t1+t1ce+t2,0.7426111845956728
hemis,42,BRATS_285,sg_3ffd0110fd8c70a1,t1+t1ce+t2+flair,0.7309818071198216
hemis,42,BRATS_285,sg_3ffd0110fd8c70a1,t1+t2,0.5703114959545146
hemis,42,BRATS_285,sg_3ffd0110fd8c70a1,t1+t2+flair,0.5561614463956804
hemis,42,BRATS_285,sg_3ffd0110fd8c70a1,t1ce,0.6263823816013718
hemis,42,BRATS_285,sg_3ffd0110fd8c70a1,t1ce+flair,0.6743736067164235
hemis,42,BRATS_285,sg_3ffd0110fd8c70a1,t1ce+t2,0.7412508813908943
hemis,42,BRATS_285,sg_3ffd0110fd8c70a1,t1ce+t2+flair,0.6817593190107586
hemis,42,BRATS_285,sg_3ffd0110fd8c70a1,t2,0.4051230864554289
hemis,42,BRATS_285,sg_3ffd0110fd8c70a1,t2+flair,0.4082106440779701
hemis,42,BRATS_306,sg_4151cfd07ac3e1b0,flair,0.4275609741013204
hemis,42,BRATS_306,sg_4151cfd07ac3e1b0,t1,0.29079906541302947
hemis,42,BRATS_306,sg_4151cfd07ac3e1b0,t1+flair,0.49127617650497535
hemis,42,BRATS_306,sg_4151cfd07ac3e1b0,t1+t1ce,0.6261919542987223
hemis,42,BRATS_306,sg_4151cfd07ac3e1b0,t1+t1ce+flair,0.7371762266113877
hemis,42,BRATS_306,sg_4151cfd07ac3e1b0,t1+t1ce+t2,0.8035413903105219
hemis,42,BRATS_306,sg_4151cfd07ac3e1b0,t1+t1ce+t2+flair,0.8071491443762056
hemis,42,BRATS_306,sg_4151cfd07ac3e1b0,t1+t2,0.5115705110665686
hemis,42,BRATS_306,sg_4151cfd07ac3e1b0,t1+t2+flair,0.6426367327517554
hemis,42,BRATS_306,sg_4151cfd07ac3e1b0,t1ce,0.6040137072999422
hemis,42,BRATS_306,sg_4151cfd07ac3e1b0,t1ce+flair,0.672484314072254
hemis,42,BRATS_306,sg_4151cfd07ac3e1b0,t1ce+t2,0.7155813305083792
hemis,42,BRATS_306,sg_4151cfd07ac3e1b0,t1ce+t2+flair,0.7457045409329878
hemis,42,BRATS_306,sg_4151cfd07ac3e1b0,t2,0.31360300784130163
hemis,42,BRATS_306,sg_4151cfd07ac3e1b0,t2+flair,0.4918609854681939
hemis,42,BRATS_027,sg_4267e6ff34e2e7aa,flair,0.6894721930289713
hemis,42,BRATS_027,sg_4267e6ff34e2e7aa,t1,0.5221187794188625
hemis,42,BRATS_027,sg_4267e6ff34e2e7aa,t1+flair,0.7709049639922727
hemis,42,BRATS_027,sg_4267e6ff34e2e7aa,t1+t1ce,0.5624563698975538
hemis,42,BRATS_027,sg_4267e6ff34e2e7aa,t1+t1ce+flair,0.7965587070501007
hemis,42,BRATS_027,sg_4267e6ff34e2e7aa,t1+t1ce+t2,0.6995260319074283
hemis,42,BRATS_027,sg_4267e6ff34e2e7aa,t1+t1ce+t2+flair,0.8303692964178541
hemis,42,BRATS_027,sg_4267e6ff34e2e7aa,t1+t2,0.7218802097462805
hemis,42,BRATS_027,sg_4267e6ff34e2e7aa,t1+t2+flair,0.8542657855729745
hemis,42,BRATS_027,sg_4267e6ff34e2e7aa,t1ce,0.4654706080504542
hemis,42,BRATS_027,sg_4267e6ff34e2e7aa,t1ce+flair,0.8020618019072079
hemis,42,BRATS_027,sg_4267e6ff34e2e7aa,t1ce+t2,0.6909180779376541
hemis,42,BRATS_027,sg_4267e6ff34e2e7aa,t1ce+t2+flair,0.8455178525180042
hemis,42,BRATS_027,sg_4267e6ff34e2e7aa,t2,0.6755819125379232
hemis,42,BRATS_027,sg_4267e6ff34e2e7aa,t2+flair,0.788968059460538
hemis,42,BRATS_342,sg_444c950e61a18f08,flair,0.30338814052679625
hemis,42,BRATS_342,sg_444c950e61a18f08,t1,0.0034475184196515996
hemis,42,BRATS_342,sg_444c950e61a18f08,t1+flair,0.38437992386341674
hemis,42,BRATS_342,sg_444c950e61a18f08,t1+t1ce,1.4965467184471832e-05
hemis,42,BRATS_342,sg_444c950e61a18f08,t1+t1ce+flair,0.5316173672965719
hemis,42,BRATS_342,sg_444c950e61a18f08,t1+t1ce+t2,0.16623730628173528
hemis,42,BRATS_342,sg_444c950e61a18f08,t1+t1ce+t2+flair,0.6216099731326455
hemis,42,BRATS_342,sg_444c950e61a18f08,t1+t2,0.20475109486773854
hemis,42,BRATS_342,sg_444c950e61a18f08,t1+t2+flair,0.5210626700112376
hemis,42,BRATS_342,sg_444c950e61a18f08,t1ce,0.001569502096111352
hemis,42,BRATS_342,sg_444c950e61a18f08,t1ce+flair,0.5374189295163967
hemis,42,BRATS_342,sg_444c950e61a18f08,t1ce+t2,0.5152748751077896
hemis,42,BRATS_342,sg_444c950e61a18f08,t1ce+t2+flair,0.6052953907694216
hemis,42,BRATS_342,sg_444c950e61a18f08,t2,0.296097476006714
hemis,42,BRATS_342,sg_444c950e61a18f08,t2+flair,0.37888561239488366
hemis,42,BRATS_326,sg_455084cc52da07da,flair,0.46222930202848467
hemis,42,BRATS_326,sg_455084cc52da07da,t1,0.0785934204797717
hemis,42,BRATS_326,sg_455084cc52da07da,t1+flair,0.5540659776934419
hemis,42,BRATS_326,sg_455084cc52da07da,t1+t1ce,0.2621575090210377
hemis,42,BRATS_326,sg_455084cc52da07da,t1+t1ce+flair,0.6866483936063529
hemis,42,BRATS_326,sg_455084cc52da07da,t1+t1ce+t2,0.6086689967752376
hemis,42,BRATS_326,sg_455084cc52da07da,t1+t1ce+t2+flair,0.674044362058317
hemis,42,BRATS_326,sg_455084cc52da07da,t1+t2,0.18932638651716438
hemis,42,BRATS_326,sg_455084cc52da07da,t1+t2+flair,0.5008635333832788
hemis,42,BRATS_326,sg_455084cc52da07da,t1ce,0.33666689095164776
hemis,42,BRATS_326,sg_455084cc52da07da,t1ce+flair,0.6350750957463616
hemis,42,BRATS_326,sg_455084cc52da07da,t1ce+t2,0.6452986736514043
hemis,42,BRATS_326,sg_455084cc52da07da,t1ce+t2+flair,0.671532549103775
hemis,42,BRATS_326,sg_455084cc52da07da,t2,0.1417336422189246
hemis,42,BRATS_326,sg_455084cc52da07da,t2+flair,0.454247215285243
hemis,42,BRATS_475,sg_47ad4a78768d946f,flair,0.7015441301716164
hemis,42,BRATS_475,sg_47ad4a78768d946f,t1,0.41795614118350893
hemis,42,BRATS_475,sg_47ad4a78768d946f,t1+flair,0.5741704026537559
hemis,42,BRATS_475,sg_47ad4a78768d946f,t1+t1ce,0.539518346186697
hemis,42,BRATS_475,sg_47ad4a78768d946f,t1+t1ce+flair,0.7667459942918193
hemis,42,BRATS_475,sg_47ad4a78768d946f,t1+t1ce+t2,0.7158816181758683
hemis,42,BRATS_475,sg_47ad4a78768d946f,t1+t1ce+t2+flair,0.7669999549246104
hemis,42,BRATS_475,sg_47ad4a78768d946f,t1+t2,0.5495452752769777
hemis,42,BRATS_475,sg_47ad4a78768d946f,t1+t2+flair,0.6497085872460242
hemis,42,BRATS_475,sg_47ad4a78768d946f,t1ce,0.5860937371741833
